name,longitude,latitude,source,index
中南碧桂园樾府,102.782575,25.03362,2,623
中南云境,102.749276,24.997906,2,624
中企万派中心,102.753973,25.061594,2,626
中晟溪城,102.6597451,25.08499596,2,627
中天城理想中心,102.7322242,25.09255526,2,628
中天融域,102.7097213,24.98363841,2,629
中铁水岸青城,102.719251,24.994426,2,630
中铁云时代广场,102.667095,25.092596,2,631
中通世纪峯荟花园,102.835008,24.858507,2,632
筑友双河湾,102.705271,24.984664,2,634
紫东尚苑,102.791448,25.071873,2,635
紫东苑,102.7963257,25.0595932,2,636
棕树营小区,102.6898684,25.04667086,2,637
钻石广场,102.695574,25.037083,2,638
海口清真风味园,102.61952,24.788398,2,639
海丰收费站,102.612378,24.777145,2,640
小海口公交站,102.542871,24.85363,2,641
云南磷肥厂大桥公交站,102.556977,24.805753,2,642
桃树村公交站,102.547833,24.83421,2,643
里仁大村公交站,102.594767,24.799379,2,644
白鱼口公交站,102.65921,24.8133,2,645
观音山公交站,102.669479,24.840894,2,646
海口大桥公交站,102.611793,24.792074,2,647
云南科技实业有限责任公司依兰商场,102.526162,24.84171,2,648
中国工商银行24小时自助银行(依兰大药房南),102.527386,24.842024,2,649
云南省轻工业技工学校(依兰大药房西南),102.526743,24.840612,2,650
小七十郎山庄,102.667248,24.860576,2,651
晋宁县古城中学,102.595354,24.744451,2,652
老街学校,102.594167,24.789856,2,653
云南水泥厂,102.628941,24.786908,2,654
昆明第十八中学,102.599999,24.797248,2,655
云南艺术学院业余艺术教育海口培训中心,102.605756,24.795745,2,656
东骏大药房海口连锁店,102.606507,24.794656,2,657
云南北方光学电子集团有限公司技工学校,102.611162,24.792207,2,658
石城景区,102.589416,24.806199,2,659
云南西仪工业股份有限公司,102.592436,24.812074,2,660
又一村,102.663955,24.81094,2,661
海口特大桥,102.617653,24.781038,2,662
野山药火腿鸡风干腊排骨美食城海口店,102.620864,24.788014,2,663
云南省贸易经济学校,102.75205,25.159408,2,664
云南农业大学建筑工程学院,102.751399,25.157748,2,665
酸萝卜乌江鱼,102.613696,24.791604,2,666
白鱼口收费站,102.658508,24.795647,2,667
昆明市盘龙区小河乡卫生院,102.8428,25.200642,2,668
野猪林农庄,102.967549,25.130892,2,669
云南师范大学商学院杨林校区,103.014713,25.239984,2,670
云南大学滇池学院杨林校区,103.009129,25.237757,2,671
云南经贸外事职业学院,102.609542,24.801592,2,672
交通疗养院,102.675092,24.837829,2,673
牧场高尔夫球会,103.00129,25.186731,2,674
新华书店(云光医院东),102.612125,24.790256,2,675
收费站,102.608024,24.771049,2,676
中平村新村村民小组科技活动中心,102.556404,24.809069,2,677
恒大金碧天下(西南门),102.563471,24.894158,2,678
恒大金碧天下,102.568518,24.897563,2,679
中国信合(长水分理处),102.979933,25.129704,2,680
小哨中学,102.974097,25.17925,2,681
新源小区,102.986257,25.181576,2,682
昆明光华学校,103.004209,25.164803,2,683
观音寺(观音寺卫生院北),102.671059,24.842004,2,684
小哨邮政所,102.985222,25.181647,2,685
浅草堂景怡山庄,102.973924,25.151459,2,686
昆明实验外语学校,102.987417,25.152192,2,687
云南农业职业技术学院,102.985758,25.175347,2,688
花庄河渔村,102.990532,25.180821,2,689
