云南日报社公交站,102.70299,25.04317,1,1229
云南日报报业集团,102.699923,25.041422,1,1230
云南仁爱医院,102.715195,25.073163,1,1231
云南人家,102.742652,25.013747,1,1232
云南人才市场服务大厅,102.710631,25.050044,1,1233
云南汽车修理一厂,102.639097,25.01861,1,1234
云南农业职业技术学院茭菱校区,102.694528,25.056594,1,1236
云南农业职业技术学院,102.985758,25.175347,1,1237
云南农业大学综合楼,102.755788,25.135044,1,1239
云南农业大学职业技术学院,102.774747,25.127953,1,1241
云南农业大学园林园艺学院,102.754741,25.136326,1,1242
云南农业大学游泳池,102.758376,25.137232,1,1243
云南农业大学图书馆,102.753097,25.133619,1,1247
云南农业大学牧医楼,102.759302,25.134208,1,1249
云南农业大学林业职业技术学院,102.779042,25.098628,1,1250
云南农业大学教工住宅小区,102.750611,25.129071,1,1252
云南农业大学建筑工程学院(西门),102.751098,25.157823,1,1254
云南农业大学(西南门),102.749276,25.131477,1,1261
云南内燃机厂生活区,102.741531,25.067303,1,1263
云南民族中学,102.717621,25.074503,1,1264
云南民族学院西院,102.708358,25.063946,1,1265
云南民族大学预科教育学院,102.661889,25.069938,1,1266
云南民族大学分部,102.703626,25.079151,1,1267
云南民族大学东院,102.712916,25.06578,1,1268
云南民族大学(北门),102.706337,25.067239,1,1269
云南民族大学,102.7040863,25.05662918,1,1270
云南民族大厦,102.695468,25.04487,1,1271
云南民族村普洱留香茶艺馆,102.669261,24.972107,1,1272
云南民族村民族文化培训中心,102.661732,24.975524,1,1273
云南民族村民族歌舞厅,102.672267,24.971057,1,1274
云南民航幼儿园,102.755671,25.010267,1,1275
云南美术馆(青年路),102.72293,25.044569,1,1276
云南绿生药业有限公司,102.747743,25.030165,1,1277
云南旅游汽车客运站(采莲路),102.722032,25.021671,1,1279
云南旅游驾校训考基地,102.745412,25.166434,1,1280
云南旅游风味小吃,102.760772,25.076556,1,1281
云南旅游大楼,102.679304,25.009311,1,1282
云南路建集团宏程路桥工程有限公司,102.820784,24.932125,1,1283
云南陆军讲武堂历史博物馆,102.707559,25.054195,1,1284
云南龙湖园林建设工程有限公司苗圃基地,102.857816,25.036564,1,1285
云南留学人员创业园,102.671245,25.077689,1,1286
云南留筠馆,102.658647,24.989683,1,1287
云南磷肥厂大桥公交站,102.556977,24.805753,1,1288
云南林业中西医结合医院,102.724963,25.073844,1,1289
云南林业运输总公司昆明分公司住宅北院(西门),102.694389,25.055731,1,1291
云南联贸大厦,102.727223,25.027848,1,1292
云南联迪汽车服务有限公司,102.759984,25.075782,1,1293
云南昆明血液中心,102.665276,25.058568,1,1294
云南昆明强林高尔夫练习场,102.688401,25.015775,1,1295
云南昆纲桥纲公司,102.584609,24.966477,1,1296
云南空港百事特商务酒店,102.750301,25.021199,1,1297
云南空港百事特商务贵宾厅,102.749341,25.002127,1,1298
云南科立学校,102.652589,25.04666965,1,1299
云南科技信息职业学院学生宿舍区,102.765128,25.090727,1,1300
云南科技信息职业学院(Z040),102.80362,25.087906,1,1301
云南科技实业有限责任公司依兰商场,102.526162,24.84171,1,1303
云南康乐茶叶交易中心,102.727294,24.993143,1,1305
云南康复医院,102.75176,25.147975,1,1306
